"ratID","des_days","joint","cycle","data"
"rat22",1,"knee",18,28.9040191863759
"rat22",1,"knee",19,30.6316296093098
"rat22",1,"knee",20,31.4392500558612
"rat22",1,"knee",21,34.0861155360057
"rat22",1,"knee",22,32.6137939974315
"rat22",1,"knee",23,28.9938955542832
"rat22",1,"knee",24,30.4223460419306
"rat22",1,"knee",25,31.3003926072517
"rat22",1,"knee",26,35.8158121795303
"rat22",1,"knee",27,30.8332020589004
"rat22",1,"knee",28,27.6388740416611
"rat22",1,"knee",29,30.5059437432153
"rat22",1,"knee",30,31.690462917616
"rat22",1,"knee",31,26.3135231639777
"rat22",1,"knee",32,27.7981996861611
"rat22",1,"knee",33,29.8861736064307
"rat22",1,"knee",34,28.0055846992671
"rat22",1,"knee",37,29.9776396778064
"rat22",1,"knee",38,28.9045356954216
"rat22",1,"knee",39,31.4370985448482
"rat22",1,"knee",41,30.3194416120754
"rat22",1,"knee",42,28.0266740288379
"rat22",1,"knee",43,27.5822913959988
"rat22",1,"knee",44,26.2082742538143
"rat22",1,"knee",45,29.7897435013815
"rat22",1,"knee",46,28.1629667220556
"rat22",1,"knee",49,26.9805027131668
"rat22",1,"knee",51,28.840489025587
"rat22",1,"knee",52,29.2107937435514
"rat22",1,"knee",53,34.2018303593817
"rat22",1,"knee",54,31.9169764892119
"rat22",1,"knee",55,29.4018888892884
"rat22",1,"knee",56,32.3461107154379
"rat22",1,"knee",57,30.5460425898068
"rat22",1,"knee",59,29.344010416392
"rat22",1,"knee",60,28.8659536134297
"rat22",1,"knee",61,26.6849487493343
"rat22",1,"knee",63,36.5016108209625
"rat22",1,"knee",64,32.1093368705486
"rat22",1,"knee",65,27.7337140951956
"rat22",1,"knee",66,29.2968096523936
"rat22",1,"knee",67,31.0479593971701
"rat22",1,"knee",68,28.6087207641319
"rat22",1,"knee",69,27.8646071397631
"rat22",1,"knee",70,27.3095759991185
"rat22",1,"knee",71,34.0420172866331
"rat22",1,"knee",72,31.4532293547596
"rat22",1,"knee",75,28.32476793759
"rat22",1,"knee",76,29.7289101648914
"rat22",1,"knee",78,29.2200799505484
"rat22",1,"knee",79,29.1867226463991
"rat22",1,"knee",81,28.9931624689865
"rat22",1,"ankle",3,83.8419467471375
"rat22",1,"ankle",6,57.9416939583959
"rat22",1,"ankle",7,81.6169881687279
"rat22",1,"ankle",13,87.0800254057113
"rat22",1,"ankle",14,77.2689814237803
"rat22",1,"ankle",15,81.9226831464644
"rat22",1,"ankle",16,70.6663989087037
"rat22",1,"ankle",18,81.9065245904777
"rat22",1,"ankle",19,75.9126380001608
"rat22",1,"ankle",20,77.8706056592747
"rat22",1,"ankle",21,74.2671608401128
"rat22",1,"ankle",22,73.2122299149507
"rat22",1,"ankle",23,77.4398280126773
"rat22",1,"ankle",24,81.6277769817931
"rat22",1,"ankle",25,77.5912008730766
"rat22",1,"ankle",26,89.6205713626677
"rat22",1,"ankle",27,81.4332735787687
"rat22",1,"ankle",28,80.4200088158052
"rat22",1,"ankle",29,72.7166465865809
"rat22",1,"ankle",30,82.4531786319798
"rat22",1,"ankle",31,78.7972989066194
"rat22",1,"ankle",32,76.1917068247784
"rat22",1,"ankle",33,74.0617097176743
"rat22",1,"ankle",34,82.56595445387
"rat22",1,"ankle",38,95.8447912214615
"rat22",1,"ankle",39,80.7043398151907
"rat22",1,"ankle",41,79.8163057438127
"rat22",1,"ankle",42,90.5299259677351
"rat22",1,"ankle",43,75.3576316801979
"rat22",1,"ankle",44,88.5813681411763
"rat22",1,"ankle",45,74.8148991121512
"rat22",1,"ankle",46,78.3272039195578
"rat22",1,"ankle",49,69.6361823284411
"rat22",1,"ankle",51,72.0728635746632
"rat22",1,"ankle",52,78.8510288350611
"rat22",1,"ankle",53,85.9756416026895
"rat22",1,"ankle",54,87.4473478610709
"rat22",1,"ankle",55,79.643557599107
"rat22",1,"ankle",56,75.9819018742254
"rat22",1,"ankle",57,83.4915076695511
"rat22",1,"ankle",59,90.0205767511428
"rat22",1,"ankle",60,87.8413723610745
"rat22",1,"ankle",61,79.8363570971088
"rat22",1,"ankle",63,89.2514753876339
"rat22",1,"ankle",64,64.035104163914
"rat22",1,"ankle",65,75.9649712383919
"rat22",1,"ankle",66,78.8087103514225
"rat22",1,"ankle",67,78.5070181079247
"rat22",1,"ankle",68,73.753060613473
"rat22",1,"ankle",69,75.3849860723978
"rat22",1,"ankle",70,74.3500229861939
"rat22",1,"ankle",71,73.3269425794844
"rat22",1,"ankle",72,73.4238264189282
"rat22",1,"ankle",75,74.9676849422229
"rat22",1,"ankle",76,78.1382400670118
"rat22",1,"ankle",78,73.1099713987255
"rat22",1,"ankle",79,78.6449052494946
"rat22",1,"ankle",81,79.1689104574529
"rat22",45,"hip",1,46.1415138619431
"rat22",45,"hip",2,52.3719078011612
"rat22",45,"hip",5,44.8581578050141
"rat22",45,"hip",6,46.6139610673423
"rat22",45,"hip",9,43.851028124805
"rat22",45,"hip",10,39.1412126168877
"rat22",45,"hip",11,42.0448258308901
"rat22",45,"hip",12,48.8829474413651
"rat22",45,"hip",13,49.7321966056698
"rat22",45,"hip",14,43.2941775908684
"rat22",45,"hip",15,42.7097612640471
"rat22",45,"hip",17,42.8375963394672
"rat22",45,"hip",18,41.9808726306894
"rat22",45,"hip",19,42.3604207059016
"rat22",45,"hip",20,40.0507600090127
"rat22",45,"hip",21,43.5473896992521
"rat22",45,"hip",22,42.7038369301512
"rat22",45,"hip",23,42.669531151494
"rat22",45,"hip",24,44.0599987733741
"rat22",45,"hip",25,45.367219247627
"rat22",45,"hip",26,48.852396644149
"rat22",45,"hip",27,41.2654858413369
"rat22",45,"hip",28,43.3896371427375
"rat22",45,"hip",29,44.3354565475976
"rat22",45,"hip",30,43.7095795583189
"rat22",45,"hip",31,50.8022434408687
"rat22",45,"hip",33,40.1634437356478
"rat22",45,"hip",34,44.5683324477153
"rat22",45,"hip",35,41.2543451290259
"rat22",45,"hip",36,41.6236359163282
"rat22",45,"hip",37,43.8381530083717
"rat22",45,"hip",38,42.9390165400766
"rat22",45,"hip",39,46.4419940461948
"rat22",45,"hip",40,48.6691831202146
"rat22",45,"hip",41,41.439388846117
"rat22",45,"hip",42,47.5871599716531
"rat22",45,"hip",43,45.707724193945
"rat22",45,"hip",44,44.6392217797877
"rat22",45,"hip",46,57.6744907956076
"rat22",45,"hip",50,44.7539867206158
"rat22",45,"hip",51,42.5277235245283
"rat22",45,"hip",54,42.0361914939263
"rat22",45,"hip",55,49.50396327114
"rat22",45,"hip",56,51.6587780920235
"rat22",45,"hip",57,47.6214352839843
"rat22",45,"hip",58,48.1150033389242
"rat22",45,"hip",59,44.9528608053948
"rat22",45,"hip",60,44.4480164318573
"rat22",45,"hip",62,46.5709578311828
"rat22",45,"hip",63,46.861856962075
"rat22",45,"hip",64,46.6749409776526
"rat22",45,"hip",65,43.3947569721782
"rat22",45,"hip",66,44.6598879902578
"rat22",45,"knee",1,39.9365199715299
"rat22",45,"knee",2,40.9514804043637
"rat22",45,"knee",5,39.7163278162365
"rat22",45,"knee",6,33.6575258190684
"rat22",45,"knee",9,39.2369821364469
"rat22",45,"knee",10,35.736668420357
"rat22",45,"knee",11,37.4742193982291
"rat22",45,"knee",12,36.2317402183848
"rat22",45,"knee",13,38.2915295268855
"rat22",45,"knee",14,37.1533808597871
"rat22",45,"knee",15,36.1560587203233
"rat22",45,"knee",17,40.2870137393456
"rat22",45,"knee",18,34.5062946046543
"rat22",45,"knee",19,34.3030927943538
"rat22",45,"knee",20,35.695777538771
"rat22",45,"knee",21,39.0738623128032
"rat22",45,"knee",22,33.7265937012971
"rat22",45,"knee",23,38.1391897579662
"rat22",45,"knee",24,32.5216594423188
"rat22",45,"knee",25,34.0134122669855
"rat22",45,"knee",26,38.6201289657091
"rat22",45,"knee",27,36.9608891796093
"rat22",45,"knee",28,37.2522369787871
"rat22",45,"knee",29,38.212078262458
"rat22",45,"knee",30,37.769399832109
"rat22",45,"knee",31,39.9165949736489
"rat22",45,"knee",33,33.9590974826421
"rat22",45,"knee",34,35.8868149290131
"rat22",45,"knee",35,37.651616814093
"rat22",45,"knee",36,37.2230760772391
"rat22",45,"knee",37,34.5815420585568
"rat22",45,"knee",38,35.4339079675751
"rat22",45,"knee",39,40.395504440665
"rat22",45,"knee",40,36.4575526482998
"rat22",45,"knee",41,36.3352156081668
"rat22",45,"knee",42,37.8607856325693
"rat22",45,"knee",43,33.5679933379424
"rat22",45,"knee",44,36.2004627948927
"rat22",45,"knee",46,45.5954750038927
"rat22",45,"knee",50,36.1822097231827
"rat22",45,"knee",51,36.6650626951737
"rat22",45,"knee",54,36.2725122046716
"rat22",45,"knee",55,35.3874371179849
"rat22",45,"knee",56,35.5351985761523
"rat22",45,"knee",57,37.390635629788
"rat22",45,"knee",58,38.5261838798593
"rat22",45,"knee",59,37.5216732749938
"rat22",45,"knee",60,36.0845961647227
"rat22",45,"knee",62,44.5269120470876
"rat22",45,"knee",63,33.2867522060563
"rat22",45,"knee",64,35.6286728854035
"rat22",45,"knee",65,35.9415355794457
"rat22",45,"knee",66,38.7560290130512
"rat22",45,"ankle",1,65.9553197230257
"rat22",45,"ankle",2,75.2129577411472
"rat22",45,"ankle",5,66.3102761811503
"rat22",45,"ankle",6,64.1977730373008
"rat22",45,"ankle",9,49.567500884251
"rat22",45,"ankle",10,61.248921363067
"rat22",45,"ankle",11,67.4502609298836
"rat22",45,"ankle",12,62.3311171004059
"rat22",45,"ankle",14,65.5144732682871
"rat22",45,"ankle",15,59.2531967624293
"rat22",45,"ankle",17,69.6823467461888
"rat22",45,"ankle",18,61.4492699187158
"rat22",45,"ankle",19,64.7252325342378
"rat22",45,"ankle",20,65.4135697259936
"rat22",45,"ankle",21,66.6397449046365
"rat22",45,"ankle",22,60.4061132541225
"rat22",45,"ankle",23,66.1060357800221
"rat22",45,"ankle",24,59.3183955870919
"rat22",45,"ankle",25,60.0895857630843
"rat22",45,"ankle",26,70.0392751968546
"rat22",45,"ankle",27,55.2698173476793
"rat22",45,"ankle",28,60.89070054286
"rat22",45,"ankle",29,51.8545519847093
"rat22",45,"ankle",30,60.9930040079036
"rat22",45,"ankle",31,68.8917575006835
"rat22",45,"ankle",33,67.2618058136775
"rat22",45,"ankle",34,60.2127110087411
"rat22",45,"ankle",35,57.4496438118996
"rat22",45,"ankle",36,56.4693189385206
"rat22",45,"ankle",37,71.2434575425943
"rat22",45,"ankle",38,70.2428413264583
"rat22",45,"ankle",39,62.2583419655946
"rat22",45,"ankle",40,67.9802325963912
"rat22",45,"ankle",41,55.1139563926266
"rat22",45,"ankle",42,62.1931988446128
"rat22",45,"ankle",43,66.2195658496699
"rat22",45,"ankle",44,72.431899615607
"rat22",45,"ankle",50,63.7848326207459
"rat22",45,"ankle",51,62.8911381179856
"rat22",45,"ankle",54,67.7020897639071
"rat22",45,"ankle",55,66.8325055173564
"rat22",45,"ankle",56,71.5680683228304
"rat22",45,"ankle",57,67.424791282315
"rat22",45,"ankle",58,67.9762584661849
"rat22",45,"ankle",59,60.4106766461407
"rat22",45,"ankle",60,64.9620315098167
"rat22",45,"ankle",62,62.5022715596509
"rat22",45,"ankle",63,59.6711125714361
"rat22",45,"ankle",64,62.2393846490667
"rat22",45,"ankle",65,59.2335411056213
"rat22",45,"ankle",66,56.1231195494796
"rat24",-1,"hip",1,56.503254071604
"rat24",-1,"hip",2,52.7049777087345
"rat24",-1,"hip",3,52.0454649968344
"rat24",-1,"hip",4,58.5466989896212
"rat24",-1,"hip",5,58.3128996332925
"rat24",-1,"hip",6,43.0084903083803
"rat24",-1,"hip",7,48.527939975381
"rat24",-1,"hip",8,41.9110902233958
"rat24",-1,"hip",9,34.5621583250535
"rat24",-1,"hip",10,46.170618706089
"rat24",-1,"hip",12,46.7053305094244
"rat24",-1,"hip",14,46.469434075648
"rat24",-1,"hip",15,54.9953028684666
"rat24",-1,"hip",16,34.4448041178873
"rat24",-1,"hip",17,43.0106718144639
"rat24",-1,"hip",18,38.4909666647471
"rat24",-1,"hip",22,58.8555206144843
"rat24",-1,"hip",27,58.2651360139135
"rat24",-1,"hip",29,45.504592084591
"rat24",-1,"hip",30,50.1305712355634
"rat24",-1,"hip",32,68.4672339281388
"rat24",-1,"hip",33,50.2111013306366
"rat24",-1,"hip",38,55.7631778129893
"rat24",-1,"hip",40,68.7146057765882
"rat24",-1,"hip",52,57.5108203152734
"rat24",-1,"hip",53,58.4515824337828
"rat24",-1,"hip",56,49.0931288164011
"rat24",-1,"hip",63,55.461883131879
"rat24",-1,"hip",71,51.8081888229727
"rat24",-1,"hip",73,63.9305569278763
"rat24",-1,"hip",74,58.1483432174746
"rat24",-1,"hip",77,59.41347147978
"rat24",-1,"hip",84,49.3680231411576
"rat24",-1,"hip",85,55.5169630399783
"rat24",-1,"hip",86,39.5374280354568
"rat24",-1,"hip",87,43.6616256254225
"rat24",-1,"hip",98,62.003529017013
"rat24",-1,"hip",110,55.5120244151611
"rat24",-1,"knee",1,35.5947972969719
"rat24",-1,"knee",2,37.1334135714765
"rat24",-1,"knee",3,36.6019104995721
"rat24",-1,"knee",4,43.7512605461095
"rat24",-1,"knee",5,38.2599018851778
"rat24",-1,"knee",6,35.6788378606931
"rat24",-1,"knee",7,34.8554714507591
"rat24",-1,"knee",8,42.2510837482138
"rat24",-1,"knee",9,36.4276105002913
"rat24",-1,"knee",10,35.8900255429417
"rat24",-1,"knee",12,36.6187865928634
"rat24",-1,"knee",14,36.7123190644535
"rat24",-1,"knee",15,38.1475657100185
"rat24",-1,"knee",16,39.7208506765807
"rat24",-1,"knee",17,38.9329606764222
"rat24",-1,"knee",18,41.3463593721418
"rat24",-1,"knee",22,36.4452403942539
"rat24",-1,"knee",27,44.564086105145
"rat24",-1,"knee",29,35.5422020481856
"rat24",-1,"knee",30,32.809140985076
"rat24",-1,"knee",32,53.3945459271313
"rat24",-1,"knee",33,33.2535432747248
"rat24",-1,"knee",38,40.0488203956225
"rat24",-1,"knee",40,51.7420072810291
"rat24",-1,"knee",52,41.3116360972008
"rat24",-1,"knee",53,42.4768680018163
"rat24",-1,"knee",56,35.1361717005494
"rat24",-1,"knee",63,37.6586450861224
"rat24",-1,"knee",71,35.9374577032797
"rat24",-1,"knee",73,55.1224889503377
"rat24",-1,"knee",74,41.056063690739
"rat24",-1,"knee",77,42.8760576313641
"rat24",-1,"knee",84,38.7494295750655
"rat24",-1,"knee",85,39.9839405633651
"rat24",-1,"knee",86,44.0884596846217
"rat24",-1,"knee",87,33.9249131985634
"rat24",-1,"knee",98,48.2189408555028
"rat24",-1,"knee",110,38.044431058341
"rat24",-1,"ankle",1,58.5685594911742
"rat24",-1,"ankle",2,75.1651683588038
"rat24",-1,"ankle",3,71.1169989714936
"rat24",-1,"ankle",4,76.0713835152499
"rat24",-1,"ankle",5,70.7567764791292
"rat24",-1,"ankle",6,58.8517013973353
"rat24",-1,"ankle",7,49.2557664363597
"rat24",-1,"ankle",8,57.9304395650824
"rat24",-1,"ankle",9,54.5941040923067
"rat24",-1,"ankle",10,48.2152790902055
"rat24",-1,"ankle",12,52.2672909417255
"rat24",-1,"ankle",14,57.907008383074
"rat24",-1,"ankle",15,67.0005103295805
"rat24",-1,"ankle",16,42.771698191601
"rat24",-1,"ankle",17,52.4171933272218
"rat24",-1,"ankle",18,44.7544316742235
"rat24",-1,"ankle",22,66.6985812560156
"rat24",-1,"ankle",27,66.1560780954198
"rat24",-1,"ankle",29,53.2733733437102
"rat24",-1,"ankle",33,56.1387816964343
"rat24",-1,"ankle",38,55.5483120813093
"rat24",-1,"ankle",53,68.3968179668281
"rat24",-1,"ankle",56,49.4964162816865
"rat24",-1,"ankle",63,67.4893648639818
"rat24",-1,"ankle",71,57.9844671525013
"rat24",-1,"ankle",74,71.3298862694262
"rat24",-1,"ankle",77,72.7345867424803
"rat24",-1,"ankle",84,56.9845558314663
"rat24",-1,"ankle",85,67.4798833286335
"rat24",-1,"ankle",86,47.4242801782183
"rat24",-1,"ankle",87,48.5012593953197
"rat24",-1,"ankle",110,70.2353427746
"rat24",1,"hip",2,35.6936891152773
"rat24",1,"hip",3,34.9907621071767
"rat24",1,"hip",4,49.3018915753692
"rat24",1,"hip",5,37.3420894302701
"rat24",1,"hip",6,40.9858602533419
"rat24",1,"hip",7,31.8808358670017
"rat24",1,"hip",8,32.4065389698109
"rat24",1,"hip",11,37.3288970747486
"rat24",1,"hip",12,36.2009345400116
"rat24",1,"hip",14,41.481058390356
"rat24",1,"hip",15,33.1708502897221
"rat24",1,"hip",16,35.6763157413203
"rat24",1,"hip",34,31.7088534583689
"rat24",1,"hip",35,28.0556997356842
"rat24",1,"hip",42,29.9209744512016
"rat24",1,"hip",44,34.546658603094
"rat24",1,"hip",46,30.6988604710888
"rat24",1,"hip",49,37.6833130327488
"rat24",1,"hip",50,29.1183699420638
"rat24",1,"hip",53,38.072435431694
"rat24",1,"hip",54,32.944892800778
"rat24",1,"hip",55,30.7210283781213
"rat24",1,"hip",56,35.2753056150604
"rat24",1,"hip",76,32.9058988257064
"rat24",1,"hip",79,31.7029096182296
"rat24",1,"hip",80,28.7518563379387
"rat24",1,"hip",81,35.1293058628156
"rat24",1,"hip",82,28.1402893916871
"rat24",1,"hip",83,37.9221384943983
"rat24",1,"hip",84,32.2713955158681
"rat24",1,"hip",85,32.3776536492459
"rat24",1,"hip",86,35.8885663428373
"rat24",1,"hip",87,29.1314031786585
"rat24",1,"hip",88,38.4892392512303
"rat24",1,"hip",115,32.0439128319632
"rat24",1,"hip",118,36.0621867088934
"rat24",1,"hip",120,29.4473133280615
"rat24",1,"hip",123,31.6763362886306
"rat24",1,"hip",126,32.0812297922301
"rat24",1,"hip",147,33.9681638158193
"rat24",1,"hip",149,28.5257212783605
"rat24",1,"hip",151,32.7435427817235
"rat24",1,"hip",152,32.6692415027398
"rat24",1,"hip",153,32.4780502453781
"rat24",1,"knee",2,24.1953671705936
"rat24",1,"knee",3,24.4918908059063
"rat24",1,"knee",4,25.043290897944
"rat24",1,"knee",5,19.9382034205879
"rat24",1,"knee",6,18.3863124682768
"rat24",1,"knee",7,17.9982212933618
"rat24",1,"knee",8,16.8860927131489
"rat24",1,"knee",11,14.7130656617596
"rat24",1,"knee",12,18.3842200083953
"rat24",1,"knee",14,19.5677561806997
"rat24",1,"knee",15,14.9810844881336
"rat24",1,"knee",16,16.4231056579316
"rat24",1,"knee",34,16.5943826940126
"rat24",1,"knee",35,10.5816176176657
"rat24",1,"knee",42,20.1455880478067
"rat24",1,"knee",44,20.9083074564469
"rat24",1,"knee",46,18.7189272098513
"rat24",1,"knee",49,22.2501674389989
"rat24",1,"knee",50,26.736872773183
"rat24",1,"knee",53,19.7429416226679
"rat24",1,"knee",54,17.6786458189518
"rat24",1,"knee",55,18.842614748847
"rat24",1,"knee",56,17.7449249369724
"rat24",1,"knee",76,20.7845044863013
"rat24",1,"knee",79,18.4609881197196
"rat24",1,"knee",80,17.86010965202
"rat24",1,"knee",81,26.926807577784
"rat24",1,"knee",82,26.6355318468644
"rat24",1,"knee",83,21.5331631017113
"rat24",1,"knee",84,27.5674606911085
"rat24",1,"knee",85,20.4085356515654
"rat24",1,"knee",86,19.3197571413512
"rat24",1,"knee",87,19.728537625642
"rat24",1,"knee",88,18.016451152895
"rat24",1,"knee",115,22.3691734125978
"rat24",1,"knee",118,19.497831462718
"rat24",1,"knee",120,19.6120908046667
"rat24",1,"knee",123,18.3263259722132
"rat24",1,"knee",126,18.5552631058758
"rat24",1,"knee",147,18.085694093159
"rat24",1,"knee",149,19.3841211315315
"rat24",1,"knee",151,20.2152688970614
"rat24",1,"knee",152,17.6907239893085
"rat24",1,"knee",153,17.8846745879643
"rat24",9,"hip",4,35.0743306148126
"rat24",9,"hip",5,38.4771278517619
"rat24",9,"hip",6,43.0256305796326
"rat24",9,"hip",7,47.7645536233701
"rat24",9,"hip",8,43.6262273245917
"rat24",9,"hip",9,30.1053318324194
"rat24",9,"hip",10,35.3607426084898
"rat24",9,"hip",11,32.5595417802585
"rat24",9,"hip",15,46.0493577049156
"rat24",9,"hip",18,42.3704728471019
"rat24",9,"hip",19,44.2311686099485
"rat24",9,"hip",20,48.9170694999167
"rat24",9,"hip",21,33.6435620308823
"rat24",9,"hip",23,42.3691412441403
"rat24",9,"hip",24,48.2424182674863
"rat24",9,"hip",27,37.087354182688
"rat24",9,"hip",29,36.8513225087733
"rat24",9,"hip",31,28.5566290306948
"rat24",9,"hip",32,33.1730059562503
"rat24",9,"hip",33,40.8088329956587
"rat24",9,"hip",34,42.4477695081357
"rat24",9,"hip",35,42.0324866693301
"rat24",9,"hip",38,43.9985316176764
"rat24",9,"hip",40,38.5284233055373
"rat24",9,"hip",45,31.6110519301652
"rat24",9,"hip",46,41.4323644588234
"rat24",9,"hip",47,40.4241941922898
"rat24",9,"hip",48,42.4135437776575
"rat24",9,"hip",49,40.8467019008956
"rat24",9,"hip",52,35.3806080400712
"rat24",9,"hip",53,37.4523405984578
"rat24",9,"hip",54,33.8613500274701
"rat24",9,"hip",55,35.0170327941981
"rat24",9,"hip",56,39.9940110363945
"rat24",9,"hip",59,31.8599979829117
"rat24",9,"hip",60,35.4437378529332
"rat24",9,"hip",61,35.6700748426851
"rat24",9,"hip",62,39.3713837100686
"rat24",9,"hip",63,35.3637551280174
"rat24",9,"hip",64,35.4444413034854
"rat24",9,"hip",65,23.9939449820073
"rat24",9,"hip",66,50.2449216976046
"rat24",9,"hip",68,53.8480509708806
"rat24",9,"hip",69,38.289822962399
"rat24",9,"hip",70,37.2529634255562
"rat24",9,"hip",72,37.7242952639378
"rat24",9,"hip",73,33.2808442342089
"rat24",9,"hip",75,47.5932329619304
"rat24",9,"hip",76,42.8386388240799
"rat24",9,"hip",77,34.7635073195782
"rat24",9,"hip",78,37.5114163019487
"rat24",9,"hip",79,34.9829015921276
"rat24",9,"hip",81,42.9498693326345
"rat24",9,"hip",83,40.7754559315481
"rat24",9,"hip",87,42.4060772032988
"rat24",9,"hip",89,40.6470246592181
"rat24",9,"hip",90,45.5471124104704
"rat24",9,"hip",91,29.5775349235004
"rat24",9,"hip",94,49.0205728341825
"rat24",9,"hip",96,36.6392952578551
"rat24",9,"hip",99,46.8716050964898
"rat24",9,"hip",100,36.1571521599375
"rat24",9,"hip",103,36.4786461971806
"rat24",9,"hip",104,45.390856236695
"rat24",9,"hip",105,46.7574028352062
"rat24",9,"hip",106,36.6708866136982
"rat24",9,"hip",115,37.750056198318
"rat24",9,"hip",116,43.1186888456747
"rat24",9,"hip",122,39.7036954662739
"rat24",9,"hip",124,39.7144455576747
"rat24",9,"knee",4,31.405348265062
"rat24",9,"knee",5,37.5948774122377
"rat24",9,"knee",6,31.2219165971744
"rat24",9,"knee",7,32.7654010150822
"rat24",9,"knee",8,30.1128400489223
"rat24",9,"knee",9,35.1752498036373
"rat24",9,"knee",10,28.2659133704688
"rat24",9,"knee",11,34.4757419524044
"rat24",9,"knee",15,33.6352165146755
"rat24",9,"knee",18,37.6349193969454
"rat24",9,"knee",19,37.1422051920183
"rat24",9,"knee",20,39.1925575532188
"rat24",9,"knee",21,45.1770453274648
"rat24",9,"knee",23,32.5630569736
"rat24",9,"knee",24,37.2193859589695
"rat24",9,"knee",26,41.7229565063861
"rat24",9,"knee",27,28.8943811311369
"rat24",9,"knee",29,35.7361251763597
"rat24",9,"knee",31,34.8217159964697
"rat24",9,"knee",32,34.1942632998653
"rat24",9,"knee",33,36.0275252140944
"rat24",9,"knee",34,35.5101139328435
"rat24",9,"knee",35,35.0376052774813
"rat24",9,"knee",38,34.2991060112221
"rat24",9,"knee",40,31.1305507463175
"rat24",9,"knee",45,39.9245553483206
"rat24",9,"knee",46,43.1874044389107
"rat24",9,"knee",47,31.2238914142098
"rat24",9,"knee",48,37.2876453819963
"rat24",9,"knee",49,33.371288412356
"rat24",9,"knee",52,27.1657741858854
"rat24",9,"knee",53,35.399586049546
"rat24",9,"knee",54,31.2818918414779
"rat24",9,"knee",55,37.1324010463514
"rat24",9,"knee",56,27.6676857983699
"rat24",9,"knee",59,40.1500765382459
"rat24",9,"knee",60,29.7136594833743
"rat24",9,"knee",61,32.77679995712
"rat24",9,"knee",62,37.0914550009216
"rat24",9,"knee",63,27.9860679627915
"rat24",9,"knee",64,35.2162717186912
"rat24",9,"knee",65,38.1309424407055
"rat24",9,"knee",66,46.5572883524314
"rat24",9,"knee",68,46.1695309270306
"rat24",9,"knee",69,41.5316703858017
"rat24",9,"knee",70,28.8148434106598
"rat24",9,"knee",72,36.6917265856592
"rat24",9,"knee",73,38.5388261492792
"rat24",9,"knee",75,38.1952161863844
"rat24",9,"knee",76,29.4250968116687
"rat24",9,"knee",77,32.1179984171138
"rat24",9,"knee",78,32.7981945473529
"rat24",9,"knee",79,27.6281108243782
"rat24",9,"knee",81,34.3692512908943
"rat24",9,"knee",83,39.9317209724202
"rat24",9,"knee",87,35.3265517451909
"rat24",9,"knee",89,32.887634706452
"rat24",9,"knee",90,34.1179789659723
"rat24",9,"knee",91,38.462936495435
"rat24",9,"knee",93,43.4755804801287
"rat24",9,"knee",94,45.7856413800351
"rat24",9,"knee",96,30.850874865658
"rat24",9,"knee",99,34.3350264032735
"rat24",9,"knee",100,37.8947557043782
"rat24",9,"knee",103,33.0896827501382
"rat24",9,"knee",104,35.3916816938786
"rat24",9,"knee",105,31.3651702132376
"rat24",9,"knee",106,41.2692623795387
"rat24",9,"knee",115,31.2418879414407
"rat24",9,"knee",116,32.6279447516216
"rat24",9,"knee",122,32.090294848293
"rat24",9,"knee",124,33.3590655431717
"rat24",9,"ankle",4,52.9617330617782
"rat24",9,"ankle",5,51.4612681799413
"rat24",9,"ankle",6,67.1278063876755
"rat24",9,"ankle",9,49.4905580577319
"rat24",9,"ankle",10,57.2683933278323
"rat24",9,"ankle",11,52.6043936724653
"rat24",9,"ankle",15,64.1250873033038
"rat24",9,"ankle",18,50.884073890465
"rat24",9,"ankle",19,56.0930597042155
"rat24",9,"ankle",21,40.5660410697319
"rat24",9,"ankle",23,65.2793539539971
"rat24",9,"ankle",24,62.6678090498698
"rat24",9,"ankle",26,33.5362722513658
"rat24",9,"ankle",27,51.9145560205048
"rat24",9,"ankle",29,60.177046924326
"rat24",9,"ankle",33,58.415185636217
"rat24",9,"ankle",34,57.0105736019906
"rat24",9,"ankle",35,57.1484679724874
"rat24",9,"ankle",38,64.9579222647929
"rat24",9,"ankle",40,54.0356960306215
"rat24",9,"ankle",45,40.4037073674961
"rat24",9,"ankle",46,64.5836439053313
"rat24",9,"ankle",47,56.4901216108743
"rat24",9,"ankle",48,57.8888068212838
"rat24",9,"ankle",49,61.3534361404936
"rat24",9,"ankle",52,47.401787704117
"rat24",9,"ankle",53,61.5284142749912
"rat24",9,"ankle",54,49.440697225483
"rat24",9,"ankle",55,50.0602776799016
"rat24",9,"ankle",56,64.1537517838401
"rat24",9,"ankle",59,37.1638309960541
"rat24",9,"ankle",61,53.3768584435887
"rat24",9,"ankle",62,44.6623821197867
"rat24",9,"ankle",63,56.298764387608
"rat24",9,"ankle",65,35.7651150248304
"rat24",9,"ankle",66,69.9958677286932
"rat24",9,"ankle",68,70.4397705637115
"rat24",9,"ankle",69,66.1615925920492
"rat24",9,"ankle",70,81.7148055731601
"rat24",9,"ankle",72,49.1310939190598
"rat24",9,"ankle",73,50.9958376029826
"rat24",9,"ankle",76,68.0646231377952
"rat24",9,"ankle",77,60.5407936703867
"rat24",9,"ankle",78,65.7136957599682
"rat24",9,"ankle",79,61.1623562351938
"rat24",9,"ankle",81,56.2927540375114
"rat24",9,"ankle",83,60.4061055882744
"rat24",9,"ankle",87,60.3035266653322
"rat24",9,"ankle",89,58.9715154884563
"rat24",9,"ankle",90,62.1201655222736
